854817_reviewed	Cytoplasm
854245_reviewed	Nucleus, nucleolus
853762_reviewed	Nucleus, nucleolus
855790_reviewed	Nucleus, nucleolus
856674_reviewed	Nucleus
856909_reviewed	Cytoplasm
856918_reviewed	Nucleus
854678_reviewed	Nucleus
851342_reviewed	Vacuole membrane
856831_reviewed	Nucleus
854976_reviewed	Nucleus
852646_reviewed	Nucleus
854213_reviewed	Nucleus
851468_reviewed	Cytoplasm
853849_reviewed	Cytoplasm
852740_reviewed	Cytoplasm
854818_reviewed	Nucleus
855404_reviewed	Nucleus
853531_reviewed	Nucleus
854392_reviewed	Nucleus
852563_reviewed	Cytoplasm
852184_reviewed	Nucleus
