78994_reviewed	Chromosome
57333_reviewed	Endoplasmic reticulum lumen
5585_reviewed	Cytoplasm
3251_reviewed	Cytoplasm
6133_reviewed	Cytoplasm
90594_reviewed	Nucleus
2275_reviewed	Nucleus
5307_reviewed	Nucleus
11075_reviewed	Cytoplasm
4832_reviewed	Mitochondrion outer membrane
583_reviewed	Cell projection, cilium membrane. Cytoplasm. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite
81_reviewed	Nucleus
51778_reviewed	Cytoplasm, myofibril, sarcomere, Z line
51016_reviewed	Endoplasmic reticulum membrane
23543_reviewed	Nucleus. Cytoplasm
1455_reviewed	Cytoplasm, cell cortex
11074_reviewed	Cytoplasm
9877_reviewed	Nucleus
7458_reviewed	Cytoplasm, perinuclear region
132158_reviewed	[Isoform 1]: Cytoplasm
54507_reviewed	Secreted, extracellular space, extracellular matrix
6257_reviewed	Nucleus
29946_reviewed	Nucleus
55684_reviewed	[Isoform 1]: Cytoplasm
54469_reviewed	Cytoplasm
10591_reviewed	Cytoplasm
6095_reviewed	Nucleus
55837_reviewed	Cytoplasm. Nucleus
84062_reviewed	Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane
253980_reviewed	Nucleus
4093_reviewed	Cytoplasm
1398_reviewed	Cell membrane
55211_reviewed	Nucleus
894_reviewed	Nucleus
9871_reviewed	Cytoplasmic vesicle, COPII-coated vesicle membrane
10212_reviewed	Nucleus
84324_reviewed	Nucleus. Nucleus speckle
2653_reviewed	Mitochondrion
8574_reviewed	Mitochondrion
22977_reviewed	Cytoplasm
50717_reviewed	Nucleus
55621_reviewed	[Isoform 1]: Mitochondrion
4733_reviewed	Nucleus
51389_reviewed	Cytoplasm, cytosol
10133_reviewed	Cytoplasm, perinuclear region. Golgi apparatus
51074_reviewed	Cytoplasm
3198_reviewed	Nucleus
7775_reviewed	Nucleus
11266_reviewed	Nucleus
26276_reviewed	Late endosome membrane
63894_reviewed	Cytoplasm
79050_reviewed	Nucleus membrane
10992_reviewed	Nucleus
6687_reviewed	Mitochondrion inner membrane
90933_reviewed	Cytoplasm
51322_reviewed	Nucleus speckle
7695_reviewed	Nucleus
55707_reviewed	Cytoplasmic vesicle, clathrin-coated vesicle membrane
23212_reviewed	Nucleus, nucleolus
26207_reviewed	Cytoplasm
114908_reviewed	Membrane
29947_reviewed	Nucleus
51187_reviewed	Nucleus, nucleolus
1454_reviewed	Cytoplasm
64745_reviewed	Mitochondrion matrix
3608_reviewed	Nucleus, nucleolus. Cytoplasm
10422_reviewed	Cytoplasm
51776_reviewed	Cytoplasm
163081_reviewed	Nucleus
25796_reviewed	Cytoplasm
8773_reviewed	Cell membrane; Peripheral membrane protein. Cell membrane; Lipid-anchor. Synapse, synaptosome. Note=Mainly localized to the plasma membrane
10590_reviewed	Cytoplasm. Secreted
79797_reviewed	Nucleus
80321_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
9260_reviewed	Cytoplasm
11060_reviewed	Nucleus
51076_reviewed	Cytoplasm
8834_reviewed	Mitochondrion inner membrane
1800_reviewed	Apical cell membrane
84171_reviewed	Secreted, extracellular space
79734_reviewed	Cytoplasm
7050_reviewed	Nucleus
56904_reviewed	Cytoplasm
128866_reviewed	Cytoplasm, cytosol
7027_reviewed	Nucleus
29959_reviewed	Cytoplasm, cell cortex
5706_reviewed	Cytoplasm
1491_reviewed	Cytoplasm
10494_reviewed	Cytoplasm
23321_reviewed	Cytoplasm
140885_reviewed	Membrane; Single-pass type I membrane protein
246329_reviewed	Cytoplasm
29911_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
10179_reviewed	Nucleus, nucleoplasm
56654_reviewed	Membrane
162681_reviewed	Secreted
57573_reviewed	Nucleus
6396_reviewed	Cytoplasmic vesicle, COPII-coated vesicle membrane
89866_reviewed	Endoplasmic reticulum membrane
23635_reviewed	Nucleus
92595_reviewed	Nucleus
9531_reviewed	Nucleus
60626_reviewed	Cytoplasm, cell cortex
140691_reviewed	Cytoplasm
51421_reviewed	Recycling endosome
55888_reviewed	Nucleus
10856_reviewed	Nucleus matrix. Nucleus, nucleoplasm. Cytoplasm. Membrane. Dynein axonemal particle
134510_reviewed	Nucleus
64400_reviewed	Cytoplasm
1196_reviewed	Nucleus
147687_reviewed	Nucleus
55503_reviewed	Cell membrane
6652_reviewed	Mitochondrion membrane
5819_reviewed	Cell membrane; Single-pass type I membrane protein
28973_reviewed	Mitochondrion
6602_reviewed	Nucleus
51002_reviewed	Cytoplasm, cytosol
5276_reviewed	Secreted
159989_reviewed	Cytoplasm
79004_reviewed	Cytoplasm
114897_reviewed	Secreted
5997_reviewed	[Isoform 1]: Cell membrane
27342_reviewed	Cytoplasm
79666_reviewed	Early endosome membrane
6811_reviewed	Endoplasmic reticulum-Golgi intermediate compartment membrane
8775_reviewed	Cell membrane
10783_reviewed	Cytoplasm. Nucleus. Nucleus speckle. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Cytoplasm, cytoskeleton, spindle pole. Note=Colocalizes with APBB1 at the nuclear speckles. Colocalizes with PIN1 in the nucleus. Colocalizes with ATF4, CIRSR, ARHGAP33, ANKRA2, CDC42, NEK9, RAD26L, RBBP6, RPS7, TRIP4, RELB and PHF1 in the centrosome. Localizes to spindle microtubules in metaphase and anaphase and to the midbody during cytokinesis
79363_reviewed	Cytoplasm, cytoskeleton, cilium basal body
80199_reviewed	Cytoplasm
92840_reviewed	Endoplasmic reticulum membrane
55165_reviewed	Cytoplasm
8405_reviewed	Nucleus
126070_reviewed	Nucleus
3059_reviewed	Membrane
8778_reviewed	Membrane; Single-pass type I membrane protein
29907_reviewed	Cytoplasm
4234_reviewed	Nucleus
10785_reviewed	Nucleus
6820_reviewed	Cytoplasm, cytosol
130540_reviewed	Cytoplasm
6717_reviewed	Cytoplasm. Sarcoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Note=Relocates to the sarcoplasmic reticulum membrane in response to elevated calcium levels
84289_reviewed	Nucleus
150483_reviewed	Cytoplasm, cytoskeleton, cilium axoneme
23281_reviewed	Cytoplasm, cytoskeleton
57019_reviewed	Cytoplasm
10898_reviewed	Nucleus
81608_reviewed	Nucleus
1819_reviewed	Nucleus
55613_reviewed	Nucleus envelope
55308_reviewed	Cytoplasm
55388_reviewed	Nucleus
1153_reviewed	Nucleus, nucleoplasm
63948_reviewed	Nucleus
10450_reviewed	Nucleus
56949_reviewed	Nucleus
8092_reviewed	Nucleus
23421_reviewed	[Isoform 1]: Nucleus. Chromosome, centromere. Chromosome, centromere, kinetochore
151871_reviewed	Nucleus
84285_reviewed	Nucleus
90268_reviewed	Cytoplasm
329_reviewed	Cytoplasm. Nucleus. Note=Agents that induce either the extrinsic or intrinsic apoptotic pathways promote its redistribution from the nuclear compartment to the cytoplasmic compartment. Associated with the midbody in telophase cells, and found diffusely in the nucleus of interphase cells
84888_reviewed	Late endosome membrane
10607_reviewed	Nucleus, nucleolus
10342_reviewed	Endoplasmic reticulum
23583_reviewed	Nucleus
445_reviewed	Cytoplasm, cytosol
125170_reviewed	Mitochondrion outer membrane
5912_reviewed	Recycling endosome membrane
6782_reviewed	Microsome. Endoplasmic reticulum
57542_reviewed	Cytoplasm
57325_reviewed	Nucleus. Cytoplasm. Note=Mainly nuclear
29925_reviewed	Cytoplasm
29926_reviewed	Cytoplasm
9443_reviewed	Nucleus
7005_reviewed	Nucleus
3609_reviewed	Nucleus, nucleolus
2067_reviewed	[Isoform 1]: Nucleus
2107_reviewed	Cytoplasm
9817_reviewed	Cytoplasm
22929_reviewed	Nucleus
64770_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriolar satellite
57715_reviewed	Cell membrane; Single-pass type I membrane protein
10569_reviewed	Nucleus
3241_reviewed	Membrane
26508_reviewed	Nucleus
6919_reviewed	Nucleus
2553_reviewed	Nucleus
23424_reviewed	Cytoplasm
79094_reviewed	Cytoplasm, cytosol
6860_reviewed	Cytoplasmic vesicle, secretory vesicle, neuronal dense core vesicle membrane
57048_reviewed	Mitochondrion membrane
8379_reviewed	Nucleus
2202_reviewed	Secreted, extracellular space, extracellular matrix
54973_reviewed	Nucleus
78992_reviewed	Golgi apparatus, cis-Golgi network membrane
286451_reviewed	Golgi apparatus membrane
25844_reviewed	Cell membrane; Multi-pass membrane protein. Cytoplasm. Golgi apparatus, cis-Golgi network membrane
84272_reviewed	Golgi apparatus, cis-Golgi network membrane
9139_reviewed	Nucleus
2752_reviewed	Cytoplasm, cytosol
94039_reviewed	Nucleus
2495_reviewed	Cytoplasm
2512_reviewed	Cytoplasmic vesicle, autophagosome
9456_reviewed	Cytoplasm
79098_reviewed	Cytoplasm
154313_reviewed	Cytoplasm, cytoskeleton, cilium axoneme
9444_reviewed	Nucleus
27130_reviewed	Cytoplasm
57126_reviewed	Cell membrane
7746_reviewed	Nucleus
1478_reviewed	Nucleus
3219_reviewed	Nucleus
29844_reviewed	Nucleus
84864_reviewed	Nucleus
58190_reviewed	Nucleus
51616_reviewed	Nucleus
79077_reviewed	Mitochondrion
1453_reviewed	Cytoplasm. Nucleus. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
4615_reviewed	Cytoplasm
6871_reviewed	Nucleus
29115_reviewed	Nucleus
3589_reviewed	Secreted
9747_reviewed	Cell membrane
57658_reviewed	Cytoplasm. Nucleus. Note=Shuttles between nucleus and cytoplasm
8945_reviewed	Cytoplasm
114088_reviewed	Cytoplasm
28988_reviewed	Cytoplasm, cytoskeleton
79735_reviewed	Cytoplasmic vesicle, autophagosome
51460_reviewed	Nucleus
26036_reviewed	Nucleus
6426_reviewed	Cytoplasm
7414_reviewed	Cell membrane
7318_reviewed	Cytoplasm
8473_reviewed	Nucleus
55068_reviewed	Cell membrane
8078_reviewed	Cytoplasm
85007_reviewed	Mitochondrion
95_reviewed	Cytoplasm
1911_reviewed	Nucleus
51375_reviewed	Early endosome membrane
5862_reviewed	Endoplasmic reticulum-Golgi intermediate compartment membrane
55670_reviewed	Peroxisome membrane
6810_reviewed	Cell membrane
84191_reviewed	Cytoplasm
10253_reviewed	Cytoplasm, cytoskeleton
7278_reviewed	Cytoplasm, cytoskeleton
9129_reviewed	Nucleus
9798_reviewed	Cytoplasmic vesicle
27339_reviewed	Nucleus
5700_reviewed	Cytoplasm. Nucleus. Membrane
5701_reviewed	Cytoplasm
5984_reviewed	Nucleus
5985_reviewed	Nucleus
64376_reviewed	Nucleus
5899_reviewed	Cell membrane
8504_reviewed	Peroxisome membrane
216_reviewed	Cytoplasm, cytosol
5716_reviewed	Cytoplasm
8908_reviewed	Cytoplasm
5861_reviewed	Golgi apparatus
4149_reviewed	Nucleus. Cell projection, dendrite
4601_reviewed	Nucleus
638_reviewed	Endomembrane system
10053_reviewed	Golgi apparatus. Cytoplasmic vesicle, clathrin-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex
7029_reviewed	Nucleus
10617_reviewed	Nucleus
9124_reviewed	Cytoplasm
8027_reviewed	Cytoplasm
875_reviewed	Cytoplasm
3726_reviewed	Nucleus
8061_reviewed	Nucleus
635_reviewed	Cytoplasm, cytosol
7307_reviewed	Nucleus
392_reviewed	Cytoplasm
578_reviewed	Mitochondrion outer membrane
10670_reviewed	Cytoplasm
64121_reviewed	Cytoplasm
3612_reviewed	Cytoplasm
2175_reviewed	Nucleus. Cytoplasm. Note=The major form is nuclear. The minor form is cytoplasmic
25913_reviewed	Nucleus
65057_reviewed	Nucleus
3937_reviewed	Cytoplasm
2941_reviewed	Cytoplasm
8663_reviewed	Cytoplasm
8666_reviewed	Cytoplasm
5883_reviewed	Nucleus
10587_reviewed	Mitochondrion
5702_reviewed	Cytoplasm
2800_reviewed	Golgi apparatus membrane
400_reviewed	Golgi apparatus membrane
3674_reviewed	Cell membrane
653121_reviewed	Nucleus
3104_reviewed	Nucleus
92822_reviewed	Nucleus
26088_reviewed	Golgi apparatus, trans-Golgi network membrane
66008_reviewed	Cytoplasm
4137_reviewed	Cytoplasm, cytosol
5432_reviewed	Nucleus
79840_reviewed	Nucleus
3981_reviewed	Nucleus
5328_reviewed	Secreted
5270_reviewed	Secreted, extracellular space
2247_reviewed	Nucleus
6382_reviewed	Membrane
6383_reviewed	Membrane; Single-pass type I membrane protein
637_reviewed	Cytoplasm
27113_reviewed	Note=Contrary to isoforms 1 and 2, isoform 3 does not localize to the mitochondria
389692_reviewed	Nucleus
3651_reviewed	Nucleus. Cytoplasm, cytosol
5420_reviewed	Apical cell membrane. Cell projection, lamellipodium. Cell projection, filopodium. Cell projection, ruffle. Cell projection, microvillus
56672_reviewed	Nucleus
5566_reviewed	Cytoplasm
4609_reviewed	Nucleus, nucleoplasm
7709_reviewed	Nucleus
6996_reviewed	Nucleus
6794_reviewed	Cytoplasm
51719_reviewed	Cytoplasm
92335_reviewed	Nucleus
54840_reviewed	Nucleus, nucleoplasm
142_reviewed	Chromosome
4771_reviewed	[Isoform 1]: Cell projection, filopodium membrane; Peripheral membrane protein; Cytoplasmic side. Cell projection, ruffle membrane; Peripheral membrane protein; Cytoplasmic side. Nucleus. Note=In a fibroblastic cell line, isoform 1 is found homogeneously distributed over the entire cell, with a particularly strong staining in ruffling membranes and filopodia. Colocalizes with MPP1 in non-myelin-forming Schwann cells. Binds with DCAF1 in the nucleus. The intramolecular association of the FERM domain with the C-terminal tail promotes nuclear accumulation. The unphosphorylated form accumulates predominantly in the nucleus while the phosphorylated form is largely confined to the non-nuclear fractions
27352_reviewed	Cytoplasm
286826_reviewed	Nucleus, nucleoplasm
3725_reviewed	Nucleus
2353_reviewed	Nucleus. Endoplasmic reticulum. Cytoplasm, cytosol. Note=In quiescent cells, present in very small amounts in the cytosol. Following induction of cell growth, first localizes to the endoplasmic reticulum and only later to the nucleus. Localization at the endoplasmic reticulum requires dephosphorylation at Tyr-10 and Tyr-30
5423_reviewed	Nucleus. Cytoplasm. Note=Cytoplasmic in normal conditions. Translocates to the nucleus following DNA damage
79101_reviewed	Nucleus
79003_reviewed	Chromosome, centromere, kinetochore
147841_reviewed	Nucleus
57405_reviewed	Nucleus. Chromosome, centromere, kinetochore
11130_reviewed	Nucleus
79980_reviewed	Nucleus
83540_reviewed	Nucleus. Chromosome, centromere, kinetochore. Note=Localizes to kinetochores from late prophase to anaphase. Localizes specifically to the outer plate of the kinetochore. NDC80 is required for efficient kinetochore localization
5781_reviewed	Cytoplasm
2064_reviewed	Cell projection, ruffle membrane
2065_reviewed	[Isoform 1]: Cell membrane
25936_reviewed	Nucleus
5481_reviewed	Cytoplasm
3326_reviewed	Cytoplasm
5979_reviewed	Cell membrane
6100_reviewed	Nucleus
23164_reviewed	Cytoplasm, cytoskeleton
54776_reviewed	Cytoplasm
80306_reviewed	Nucleus
3065_reviewed	Nucleus
9759_reviewed	Nucleus
10014_reviewed	Nucleus. Cytoplasm. Note=Shuttles between the nucleus and the cytoplasm. In muscle cells, it shuttles into the cytoplasm during myocyte differentiation. The export to cytoplasm depends on the interaction with a 14-3-3 chaperone protein and is due to its phosphorylation at Ser-259 and Ser-498 by AMPK, CaMK1 and SIK1
10013_reviewed	Cytoplasm
10915_reviewed	Nucleus
10291_reviewed	Nucleus
10946_reviewed	Nucleus speckle
23451_reviewed	Nucleus
4670_reviewed	Nucleus, nucleolus
5931_reviewed	Nucleus
5928_reviewed	Nucleus
9112_reviewed	Nucleus
9219_reviewed	Nucleus
200186_reviewed	Cytoplasm
23235_reviewed	Cytoplasm
9733_reviewed	Nucleus, nucleoplasm
9128_reviewed	Nucleus
7532_reviewed	Cytoplasm, cytosol
3799_reviewed	Cytoplasm, cytoskeleton
79711_reviewed	Cytoplasm
146059_reviewed	Cytoplasm. Nucleus. Membrane
10421_reviewed	Cytoplasm. Nucleus. Note=Predominantly nuclear
9343_reviewed	Nucleus
11011_reviewed	Nucleus
7529_reviewed	Cytoplasm
9338_reviewed	Nucleus
26272_reviewed	Cytoplasm
5905_reviewed	Cytoplasm
5298_reviewed	Endomembrane system. Mitochondrion outer membrane; Peripheral membrane protein. Rough endoplasmic reticulum membrane; Peripheral membrane protein. Golgi apparatus
8079_reviewed	Cytoplasm
64210_reviewed	Nucleus
5717_reviewed	Nucleus
51130_reviewed	Cytoplasm
8065_reviewed	Nucleus
1917_reviewed	Endoplasmic reticulum membrane
6738_reviewed	Cytoplasm
23367_reviewed	Cytoplasm
8660_reviewed	Cytoplasm, cytosol
8607_reviewed	Dynein axonemal particle
8453_reviewed	Nucleus
6801_reviewed	Cytoplasm
9416_reviewed	Nucleus
91754_reviewed	Cytoplasm
26064_reviewed	Cytoplasm, cytoskeleton
5356_reviewed	Nucleus
55095_reviewed	Cytoplasm
8661_reviewed	Cytoplasm
55671_reviewed	Cytoplasm
673_reviewed	Nucleus
24148_reviewed	Nucleus, nucleoplasm
29966_reviewed	Cytoplasm
3692_reviewed	Cytoplasm. Nucleus, nucleolus. Note=Shuttles between cytoplasm and nucleus/nucleolus
56647_reviewed	Nucleus
27250_reviewed	Nucleus
57180_reviewed	Cytoplasm, cytoskeleton
10109_reviewed	Cytoplasm, cytoskeleton
51631_reviewed	Nucleus speckle
5500_reviewed	Cytoplasm
5510_reviewed	Nucleus
56950_reviewed	Cytoplasm, cytosol
23136_reviewed	Cytoplasm, cytoskeleton
63891_reviewed	Cytoplasm
10552_reviewed	Cytoplasm, cytoskeleton
8073_reviewed	Cell membrane. Early endosome. Cytoplasm
26505_reviewed	Cell membrane
55660_reviewed	Nucleus speckle
9221_reviewed	Nucleus, nucleolus
80153_reviewed	Cytoplasm, P-body
1021_reviewed	Cytoplasm. Nucleus. Cell projection, ruffle. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
26031_reviewed	Endoplasmic reticulum membrane
7384_reviewed	Mitochondrion inner membrane
7385_reviewed	Mitochondrion inner membrane
5518_reviewed	Cytoplasm
11156_reviewed	Cell membrane
261726_reviewed	Cytoplasm
9101_reviewed	Cytoplasm
7392_reviewed	Nucleus
8496_reviewed	Cytoplasm, cell cortex
4331_reviewed	Nucleus
9410_reviewed	Nucleus
6949_reviewed	Nucleus, nucleolus
57223_reviewed	Cytoplasm
56288_reviewed	Cytoplasm
10097_reviewed	Cytoplasm, cytoskeleton
1973_reviewed	Cytoplasm, perinuclear region
9414_reviewed	Cell junction, adherens junction
396_reviewed	Cytoplasm
55646_reviewed	Nucleus
6147_reviewed	Cytoplasm
7555_reviewed	Nucleus
6122_reviewed	Nucleus, nucleolus
815_reviewed	Synapse
816_reviewed	Cytoplasm, cytoskeleton
817_reviewed	Cell membrane, sarcolemma
51361_reviewed	Cytoplasm
26504_reviewed	Cell membrane
10514_reviewed	Cytoplasm
5062_reviewed	[Serine/threonine-protein kinase PAK 2]: Cytoplasm
8883_reviewed	Cell membrane
23085_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
989_reviewed	Cytoplasm
60528_reviewed	Mitochondrion
11140_reviewed	Cytoplasm
80223_reviewed	Recycling endosome
29888_reviewed	Cytoplasm
1967_reviewed	Cytoplasm, cytosol
8891_reviewed	Cytoplasm, cytosol
23677_reviewed	Membrane, clathrin-coated pit. Cytoplasmic vesicle, clathrin-coated vesicle. Nucleus
22933_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole
8208_reviewed	Nucleus
9158_reviewed	Nucleus. Endomembrane system; Peripheral membrane protein. Note=Also associated with cytoplasmic membranes, particularly of mitochondria
9847_reviewed	Cytoplasmic vesicle membrane
25843_reviewed	Cytoplasm, perinuclear region
10298_reviewed	Cytoplasm
4947_reviewed	Nucleus
51582_reviewed	Nucleus
8601_reviewed	Membrane; Lipid-anchor. Nucleus. Cytoplasm. Note=Shuttles between the cytoplasm/cell membrane and the nucleus. Anchored to the membrane through palmitoylation
7391_reviewed	Nucleus
2011_reviewed	Cell membrane; Peripheral membrane protein. Cytoplasm. Lateral cell membrane. Cytoplasm, cytoskeleton. Cell projection, dendrite
389_reviewed	Cell membrane
6732_reviewed	[Isoform 2]: Cytoplasm. Nucleus. Nucleus matrix. Microsome. Note=Shuttles between the nucleus and the cytoplasm. Inhibition of the Hsp90 ATPase activity, osmotic stress and interaction with HHV-1 ICP27 protein can induce its translocation to the nucleus. KAT5/TIP60 inhibits its nuclear translocation
10095_reviewed	Cytoplasm, cytoskeleton
5411_reviewed	Nucleus speckle. Cell junction, desmosome. Note=Cell-cell contact area, predominantly desmosome of intercellular adherens junction. Not a nucleocytoplasmic shuttling protein
8668_reviewed	Cytoplasm
8665_reviewed	Cytoplasm
29127_reviewed	Nucleus
10286_reviewed	Nucleus
9493_reviewed	Nucleus. Cytoplasm, cytoskeleton, spindle. Midbody, Midbody ring
10890_reviewed	Cytoplasmic vesicle membrane
4218_reviewed	Cell membrane
51747_reviewed	Nucleus speckle
85369_reviewed	Cytoplasm
10713_reviewed	Nucleus
4795_reviewed	Nucleus
5516_reviewed	Cytoplasm
28969_reviewed	Cytoplasm
51497_reviewed	Nucleus
10480_reviewed	Cytoplasm
9519_reviewed	Cytoplasm
2957_reviewed	Nucleus
7803_reviewed	Cell membrane
8664_reviewed	Cytoplasm
1676_reviewed	Cytoplasm
6189_reviewed	Cytoplasm
79801_reviewed	Midbody
80279_reviewed	Endoplasmic reticulum membrane
10285_reviewed	Nucleus speckle
140609_reviewed	Nucleus
221937_reviewed	Nucleus
1677_reviewed	Cytoplasm. Nucleus
9497_reviewed	Basolateral cell membrane
65992_reviewed	Endoplasmic reticulum membrane
55215_reviewed	Nucleus
81873_reviewed	Cytoplasm, cytoskeleton
5878_reviewed	Cell membrane
25777_reviewed	Nucleus inner membrane
92609_reviewed	Mitochondrion inner membrane
23012_reviewed	Cytoplasm. Cytoplasm, cytoskeleton. Membrane. Note=Associated with the actin cytoskeleton. Co-localizes with STK24/MST3 in the membrane
84529_reviewed	Nucleus
4163_reviewed	Cell membrane. Cell projection, lamellipodium. Nucleus
9131_reviewed	Mitochondrion intermembrane space
9967_reviewed	Nucleus
7871_reviewed	Cell membrane, sarcolemma
54606_reviewed	Nucleus, nucleolus
6142_reviewed	Cytoplasm
23560_reviewed	Nucleus, nucleolus
7327_reviewed	Endoplasmic reticulum
267_reviewed	Endoplasmic reticulum membrane
9406_reviewed	Nucleus
253714_reviewed	Nucleus
7417_reviewed	Mitochondrion outer membrane
80333_reviewed	Cell membrane
30819_reviewed	[Isoform 1]: Cell membrane
10094_reviewed	Cytoplasm, cytoskeleton
5495_reviewed	Cytoplasm, cytosol
7415_reviewed	Cytoplasm, cytosol
6434_reviewed	Nucleus
5894_reviewed	Cell membrane
11331_reviewed	Mitochondrion inner membrane
9958_reviewed	Cytoplasm
53981_reviewed	Nucleus
79184_reviewed	Nucleus
8893_reviewed	Cytoplasm, cytosol
5683_reviewed	Cytoplasm
9295_reviewed	Nucleus. Note=Colocalizes with spliceosome components
23294_reviewed	Cytoplasm. Cell projection
5684_reviewed	Cytoplasm
11344_reviewed	Cytoplasm, cytoskeleton
140890_reviewed	Nucleus
55299_reviewed	Nucleus, nucleolus
1654_reviewed	Cell membrane
991_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
51067_reviewed	Mitochondrion matrix
9520_reviewed	Cytoplasm, cytosol
49856_reviewed	Cytoplasm
9662_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole
2091_reviewed	Nucleus, nucleolus
29780_reviewed	Cell junction, focal adhesion. Cell membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasm, cytoskeleton. Cell projection, lamellipodium. Cytoplasm, myofibril, sarcomere. Cytoplasm, myofibril, sarcomere, Z line. Note=Constituent of focal adhesions. Detected at the tips of the leading edge of cells. Colocalizes with F-actin at the tips of lamellipodia
151987_reviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome. Nucleus. Note=Ionizing radiation induces relocalization to nuclear foci and colocalization with RPA2
23168_reviewed	Nucleus, nucleoplasm
23172_reviewed	Cytoplasm
6625_reviewed	Nucleus speckle
6428_reviewed	Nucleus
55103_reviewed	Cytoplasm
1977_reviewed	Cytoplasm, P-body
4869_reviewed	Cytoplasm
4796_reviewed	Nucleus
5693_reviewed	Cytoplasm
29889_reviewed	Nucleus, nucleolus
550_reviewed	Endoplasmic reticulum membrane
7178_reviewed	Cytoplasm
11133_reviewed	Lysosome membrane
55846_reviewed	Lysosome membrane
89953_reviewed	Cytoplasm, cytoskeleton
51428_reviewed	Nucleus
8030_reviewed	Cytoplasm. Cytoplasm, cytoskeleton
5687_reviewed	Cytoplasm
57530_reviewed	Cell junction, tight junction
55177_reviewed	Mitochondrion outer membrane
79596_reviewed	Chromosome
10969_reviewed	Nucleus, nucleolus
5688_reviewed	Cytoplasm
3702_reviewed	Cytoplasm
7015_reviewed	Nucleus, nucleolus
4691_reviewed	Nucleus, nucleolus
5587_reviewed	Cytoplasm
4791_reviewed	Nucleus. Cytoplasm. Note=Nuclear, but also found in the cytoplasm in an inactive form complexed to an inhibitor (I-kappa-B)
7187_reviewed	Cytoplasm
84231_reviewed	Cytoplasmic vesicle
9043_reviewed	Cytoplasm
55294_reviewed	[Isoform 1]: Nucleus, nucleoplasm
5971_reviewed	Nucleus
5977_reviewed	Nucleus
6601_reviewed	Nucleus
23118_reviewed	Membrane
10454_reviewed	Cytoplasm, cytosol
29110_reviewed	Cytoplasm
7124_reviewed	Cell membrane
7133_reviewed	[Isoform 1]: Cell membrane; Single-pass type I membrane protein
84717_reviewed	Nucleus
23376_reviewed	Endoplasmic reticulum membrane
11171_reviewed	Cytoplasm. Nucleus. Note=Localized predominantly in the cytoplasm but also found in the nucleus
51603_reviewed	Cytoplasm
2956_reviewed	Nucleus
9688_reviewed	Nucleus membrane
57062_reviewed	Cytoplasm
9181_reviewed	Cytoplasm, cytoskeleton
50628_reviewed	Cytoplasm. Nucleus. Nucleus, nucleolus. Nucleus, gem. Note=Localized in subnuclear structures next to coiled bodies, called gems, which are highly enriched in spliceosomal snRNPs and in the nucleolus
60412_reviewed	Midbody, Midbody ring
9330_reviewed	Nucleus
23244_reviewed	Nucleus
57805_reviewed	Nucleus
4831_reviewed	Cytoplasm
47_reviewed	Cytoplasm, cytosol
10963_reviewed	Cytoplasm
64425_reviewed	Nucleus, nucleolus
1457_reviewed	Nucleus
6301_reviewed	Cytoplasm
3728_reviewed	Cell junction, adherens junction
2176_reviewed	Nucleus. Cytoplasm. Note=The major form is nuclear. The minor form is cytoplasmic
3303_unreviewed	Cytoplasm, cytoskeleton, microtubule organizing center, centrosome
5610_reviewed	Cytoplasm
641_reviewed	Nucleus
7156_reviewed	Mitochondrion matrix
9070_reviewed	Nucleus
4221_reviewed	Nucleus
5929_reviewed	Nucleus
29915_reviewed	Cytoplasm
430_reviewed	Nucleus
2178_reviewed	Nucleus
3716_reviewed	Endomembrane system; Peripheral membrane protein. Note=Wholly intracellular, possibly membrane associated
207_reviewed	Cytoplasm
8312_reviewed	Cell membrane
1487_reviewed	Cytoplasm
613_reviewed	Postsynaptic density
3055_reviewed	[Isoform 1]: Lysosome. Membrane; Lipid-anchor. Cell projection, podosome membrane; Lipid-anchor. Cytoplasm, cytosol. Note=Associated with specialized secretory lysosomes called azurophil granules. At least half of this isoform is found in the cytoplasm, some of this fraction is myristoylated
8243_reviewed	Nucleus
9126_reviewed	Nucleus
5777_reviewed	Cytoplasm
5921_reviewed	Cytoplasm
1796_reviewed	[Isoform 1]: Cytoplasm. Nucleus
5663_reviewed	Cell membrane
2177_reviewed	Nucleus
4436_reviewed	Nucleus
4683_reviewed	Nucleus
10111_reviewed	Nucleus
